Source,Name,Race,Gender,Class,Health,Magicka,Stamina,Primary Skills,Faction(s),Essential,Aggression,Morality,Location,Smithing,Heavy Armor,Block,Two-Handed,One-Handed,Archery,Light Armor,Sneak,Lockpicking,Pickpocket,Speech,Alchemy,Illusion,Conjuration,Destruction,Restoration,Alteration,Enchanting
https://en.uesp.net/wiki/Skyrim:Serana,Serana,Nord,Female,Vampire,100+(PC-1)×9,50+(PC-1)×4,50+(PC-1)×2,"Sneak, Conjuration, Light Armor, One-handed",DLC1SeranaCrimeFaction; DLC1SeranaFaction,Yes,Unaggressive,No Crime,Dimhollow Cavern,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Vigilant_Tolan,Vigilant Tolan,Nord,Male,Vigilant,75+(PC-1)×10,75+(PC-1)×1.7,50+(PC-1)×3.3,"Alteration, Block, Heavy Armor, Light Armor, One-handed, Restoration",CrimeFactionRift; DLC1HunterFaction; Vigilant of Stendarr Faction,No,Aggressive,Violence Against Enemies,Fort Dawnguard,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Dravynea_the_Stoneweaver,Dravynea the Stoneweaver,Dark Elf,Female,Fire/Frost/Shock Mage,75,70,50,"Destruction, Alteration",Alteration Trainer; CrimeFactionEastmarch; Dravynea Services; KynesgroveDravyneaFaction; PotentialMarriageFaction; Skill Trainer; TownKynesgroveFaction,"Yes, until you bring her frost salts",Unaggressive,No Crime,Braidwood Inn,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Iddra,Iddra,Nord,Female,Citizen,75,60,60,Two-handed,Braidwood Inn Services; CrimeFactionEastmarch; Favor013QuestGiverFaction; JobInnkeeperFaction; JobMerchantFaction; JobRentRoomFaction; KynesgroveBraidwoodInnkeeperFaction; TownKynesgroveFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Kjeld,Kjeld,Nord,Male,Citizen,75,60,60,Two-handed,Braidwood Inn Services; CrimeFactionEastmarch; FavorJobsMineOreFaction; KynesgroveBraidwoodInnkeeperFaction; TownKynesgroveFaction,No,Aggressive,Violence Against Enemies,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Kjeld_the_Younger,Kjeld the Younger,Nord,Male,Warrior,85,50,60,"One-handed, Two-handed",CrimeFactionEastmarch; KynesgroveBraidwoodInnkeeperFaction; TownKynesgroveFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Ganna_Uriel,Ganna Uriel,Imperial,Female,Lumberjack,50,50,50,,CrimeFactionEastmarch; FavorJobsChopWoodFaction; JobLumberjackFaction; KynesgroveUrielSistersFaction; TownKynesgroveFaction,No,Unaggressive,No Crime,Steamscorch Mine camp,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Gemma_Uriel,Gemma Uriel,Imperial,Female,Lumberjack,75,60,60,Restoration,CrimeFactionEastmarch; JobLumberjackFaction; KynesgroveUrielSistersFaction; TownKynesgroveFaction; TownWindhelmFaction,No,Aggressive,No Crime,Steamscorch Mine Camp,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Klija_Wolf-Claw,Klija Wolf-Claw,Nord,Female,Soldier,50+(PC-0.8)×10,50,50+(PC-0.8)×8.75,"Archery, Block, One-handed, Two-handed",,No,Indeterminate,Indeterminate,Steamscorch Mine Camp,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Roggi_Knot-Beard,Roggi Knot-Beard,Nord,Male,Miner,50+(PC-1.3)×6.2,50+(PC-1.3)×2.5,50+(PC-1.3)×2.5,"Alchemy, Enchanting, Smithing, Archery, One-handed, Two-handed",CrimeFactionEastmarch; Favor205QuestGiverFaction; PotentialFollowerFaction; PotentialMarriageFaction; TownKynesgroveFaction,No,Unaggressive,No Crime,Steamscorch Mine Camp,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Pactur,Pactur,Nord,Male,Citizen,75,60,60,Two-handed,CrimeFactionHjaalmarch; Morthal Longhouse Faction; Sons of Skyrim Government; StonehillsSorlisHouseFaction; TownStonehillsFaction,Yes,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Sirgar,Sirgar,Nord,Male,Citizen,75,60,60,Two-handed,CrimeFactionHjaalmarch; StonehillsSorlisHouseFaction; TownStonehillsFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Sorli_the_Builder,Sorli the Builder,Nord,Female,Citizen,75,60,60,Two-handed,CrimeFactionHjaalmarch; Favor255QuestGiverFaction; Morthal Longhouse Faction; MorthalJarlFaction; NPCs the Player cannot marry; Sons of Skyrim Government; StonehillsSorlisHouseFaction; TownStonehillsFaction,Yes,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Gestur_Rockbreaker,Gestur Rockbreaker,Nord,Male,Miner,75,60,60,Two-handed,CrimeFactionHjaalmarch; FavorJobsMineOreFaction; TownStonehillsFaction,No,Unaggressive,No Crime,Rockwallow Mine Camp,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Hjaalmarch_Guard,Hjaalmarch Guard,Nord,Male,Soldier,100+(PC-1)×8,50,50+(PC-1)×7,"Archery, Block, One-handed, Two-handed",CWImperialFactionNPC; CWImperialFaction; CrimeFactionHjaalmarch; CrimeFactionImperial; Guard Faction; GuardFaction,No,Aggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Jesper,Jesper,Nord,Male,Miner,75,60,60,Two-handed,CrimeFactionHjaalmarch; StonehillsLonghouseFaction; TownStonehillsFaction,No,Unaggressive,No Crime,Rockwallow Mine Camp,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Swanhvir,Swanhvir,Nord,Female,Miner,75,60,60,Two-handed,CrimeFactionHjaalmarch; StonehillsLonghouseFaction; TownStonehillsFaction,No,Unaggressive,No Crime,Rockwallow Mine Camp,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Teeba-Ei,Teeba-Ei,Argonian,Male,Scout,75,60,60,"Lockpicking, Sneak",CrimeFactionHjaalmarch; Sons of Skyrim Government; StonehillsLonghouseFaction; TownStonehillsFaction,Yes,Unaggressive,No Crime,Rockwallow Mine Camp,15,15,15,15,15,15,20,20,25,20,15,15,15,15,15,20,20,15
https://en.uesp.net/wiki/Skyrim:Bujold_the_Unworthy,Bujold the Unworthy,Nord,Female,Dremora Class,149-699,50,86-286,"One-handed, Two-handed, Block, Heavy Armor",DLC2PillarBuilderFaction; DLC2ThirskNordCrimeFaction; DLC2ThirskNordFaction; Immune to Bend Will shout,During Retaking Thirsk,Aggressive,No Crime,"Bujold's Retreat, Thirsk Mead Hall",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Elmus,Elmus,Nord,Male,Dremora Class,149-699,50,86-286,"One-handed, Two-handed, Block, Heavy Armor",DLC2PillarBuilderFaction; DLC2ThirskNordCrimeFaction; DLC2ThirskNordFaction; JobMerchantFaction; JobMiscFaction; Elmus Services,No,Aggressive,No Crime,"Bujold's Retreat, Thirsk Mead Hall",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Halbarn_Iron-Fur,Halbarn Iron-Fur,Nord,Male,Dremora Class,149-699,50,86-286,"One-handed, Two-handed, Block, Heavy Armor",DLC2PillarBuilderFaction; DLC2ThirskNordCrimeFaction; DLC2ThirskNordFaction; JobBlacksmithFaction; JobMerchantFaction; PotentialMarriageFaction; Halbarn Services,No,Aggressive,No Crime,"Bujold's Retreat, Thirsk Mead Hall",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Herkja,Herkja,Nord,Female,Dremora Class,50,50,50,,DLC2PillarBuilderFaction; DLC2ThirskNordCrimeFaction; DLC2ThirskNordFaction,No,Aggressive,No Crime,"The Temple of Miraak,, then Thirsk Mead Hall",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Hilund,Hilund,Nord,Female,Dremora Class,149-699,50,86-286,"One-handed, Two-handed, Block, Heavy Armor",DLC2PillarBuilderFaction; DLC2ThirskNordCrimeFaction; DLC2ThirskNordFaction; PotentialMarriageFaction,No,Aggressive,No Crime,"Bujold's Retreat, Thirsk Mead Hall",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Kuvar,Kuvar,Nord,Male,Blacksmith,140-640,50,95-345,"Smithing, Speech, One-handed, Pickpocket",DLC2PillarBuilderFaction; DLC2ThirskNordCrimeFaction; DLC2ThirskNordFaction; Heavy Armor Trainer,No,Aggressive,No Crime,"Bujold's Retreat, Thirsk Mead Hall",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Sirkjorg,Sirkjorg,Nord,Male,Dremora Class,50,50,50,,DLC2PillarBuilderFaction; DLC2ThirskNordCrimeFaction; DLC2ThirskNordFaction,No,Aggressive,No Crime,"Temple of Miraak,, then Thirsk Mead Hall",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Feran_Sadri,Feran Sadri,Dark Elf,Male,Bandit Wizard,50+(PC-1)×9,50+(PC-1)×6,50,"Destruction, Alteration, Restoration, Sneak",DLC1ServicesFeran; DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,"Yes, if on the Dawnguard side only until Kindred Judgment",Aggressive,Any Crime,Volkihar Keep,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Fura_Bloodmouth,Fura Bloodmouth,Nord,Female,Warrior,50+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, Two-handed, Archery, Block",DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,"Yes, if on the Dawnguard side only until Kindred Judgment",Aggressive,Any Crime,Volkihar Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Garan_Marethi,Garan Marethi,Dark Elf,Male,Destruction Mage,50+(PC-1)×8.3,50+(PC-1)×6.7,50,"Destruction, Restoration, Alteration, Sneak",DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,"Yes, if on the Dawnguard side only until Kindred Judgment",Aggressive,Any Crime,Volkihar Keep,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50
https://en.uesp.net/wiki/Skyrim:Hestla,Hestla,Nord,Female,Vampire,50+(PC-1)×9,50+(PC-1)×4,50+(PC-1)×2,"Sneak, Conjuration, Light Armor, One-handed",DLC1ServicesHestla; DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,No,Aggressive,Any Crime,Volkihar Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Lord_Harkon,Lord Harkon,Nord,Male,Vampire,250+(PC-0.8)×10.8,150+(PC-0.8)×4.8,50+(PC-0.8)×2.4,"Sneak, One-handed, Light Armor, Conjuration",DLC1VampireFaction; DLC1VampireCrimeFaction,Yes,Aggressive,No Crime,Volkihar Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Modhna,Modhna,Breton,Female,Warrior,50+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, Two-handed, Archery, Block",DLC1VampireCrimeFaction; DLC1VampireFaction,"Yes, if on the Dawnguard side only until Kindred Judgment",Aggressive,Any Crime,Volkihar Keep,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15
https://en.uesp.net/wiki/Skyrim:Namasur,Namasur,Redguard,Male,Destruction Mage,50+(PC-1)×8.3,50+(PC-1)×6.7,50,"Destruction, Restoration, Alteration, Sneak",DLC1VampireCrimeFaction; DLC1VampireFaction,"Yes, if on the Dawnguard side only until Kindred Judgment",Aggressive,Any Crime,Volkihar Keep,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15
https://en.uesp.net/wiki/Skyrim:Orthjolf,Orthjolf,Nord,Male,Bandit Archer,50+(PC-1)×11,50,50+(PC-1)×4,"Archery, Light Armor, One-handed, Sneak",DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,"Yes, if on the Dawnguard side only until Kindred Judgment",Aggressive,Any Crime,Volkihar Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Rargal_Thrallmaster,Rargal Thrallmaster,Nord,Male,Vampire,50+(PC-1)×9,50+(PC-1)×4,50+(PC-1)×2,"Sneak, Conjuration, Light Armor, One-handed",DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,No,Aggressive,Any Crime,Volkihar Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Ronthil,Ronthil,Wood Elf,Male,Bard,50+(PC-1)×7.9,50+(PC-1)×4.3,50+(PC-1)×2.9,"Speech, Alteration, Illusion, Pickpocket",DLC1ServicesRonthil; DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,No,Aggressive,Any Crime,Volkihar Keep,28,25,30,25,37,34,36,38,40,42,43,45,47,49,50,52,54,56
https://en.uesp.net/wiki/Skyrim:Salonia_Caelia,Salonia Caelia,Imperial,Female,Vampire,150+(PC-1)×9,100+(PC-1)×4,50+(PC-1)×2,"Sneak, Conjuration, Light Armor, One-handed",DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,"Yes. On the Dawnguard side until Kindred Judgment, on the Vampire side until The Bloodstone Chalice.",Aggressive,Any Crime,Volkihar Keep,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Stalf,Stalf,Nord,Male,Bandit Wizard,150+(PC-1)×9,100+(PC-1)×6,50,"Destruction, Alteration, Restoration, Sneak",DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,"Yes. On the Dawnguard side until Kindred Judgment, on the Vampire side until The Bloodstone Chalice.",Aggressive,Any Crime,Volkihar Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Vingalmo,Vingalmo,High Elf,Male,Bandit Wizard,50+(PC-1)×9,50+(PC-1)×6,50,"Destruction, Alteration, Restoration, Sneak",DLC1VampireCrimeFaction; DLC1VampireFaction; Gets dialogue pointing player to radiant quests,"Yes, if on the Dawnguard side only until Kindred Judgment",Aggressive,Any Crime,Volkihar Keep,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:CuSith,CuSith,Animals,Indeterminate,Indeterminate,121,0,114,Sneak,Creature Faction; DLC1VampireFaction; Hireable dog/deathhound; PlayerPotentialAnimalFaction,No,Indeterminate,Indeterminate,Volkihar Keep,23,21,23,21,28,18,15,15,12,14,17,15,11,12,17,13,14,16
https://en.uesp.net/wiki/Skyrim:Garmr,Garmr,Animals,Indeterminate,Indeterminate,121,0,114,Sneak,Creature Faction; DLC1VampireFaction; Hireable dog/deathhound; PlayerPotentialAnimalFaction,No,Indeterminate,Indeterminate,Volkihar Keep,23,21,23,21,28,18,15,15,12,14,17,15,11,12,17,13,14,16
https://en.uesp.net/wiki/Skyrim:Watchman,Watchman,Elder,Male,Farmer,50,50,50,Two-handed,Prisoners Faction,No,Unaggressive,No Crime,Castle Volkihar,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Vampire_Cattle,Vampire Cattle,Nord,Male,Dremora Class,50,50,50,,DLC1VampireFeedNoCrimeFaction; Vampire Thrall Faction,No,Unaggressive,No Crime,Volkihar Keep,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Aeri,Aeri,Nord,Female,Lumberjack,91,67,67,"Smithing, Two-handed",AngasMillAerisHouseFaction; CrimeFactionPale; Favor001QuestGiverFaction; FavorJobsChopWoodFaction; JobLumberjackFaction; PotentialMarriageFaction; TownAngasMillFaction,No,Unaggressive,No Crime,The Pale,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Ennodius_Papius,Ennodius Papius,Imperial,Male,Lumberjack,91,67,67,"Enchanting, Restoration",CrimeFactionPale; FavorExcludedFaction; TownAngasMillFaction,No,Unaggressive,No Crime,A small camp west of Anga's Mill,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Kodrir,Kodrir,Nord,Male,Lumberjack,91,67,67,"Smithing, Two-handed",CrimeFactionPale; JobLumberjackFaction; TownAngasMillFaction,No,Unaggressive,No Crime,The Pale,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Leifur,Leifur,Nord,Male,Lumberjack,91,67,67,"Smithing, Two-handed",CrimeFactionPale; JobLumberjackFaction; TownAngasMillFaction,No,Unaggressive,No Crime,The Pale,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Froki_Whetted-Blade,Froki Whetted-Blade,Elder,Male,Ranger,50+(PC-1)×10,50,50+(PC-1)×5,"Archery, Light Armor, Block, One-handed",,No,Unaggressive,No Crime,Froki's Shack,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Hern,Hern,Nord,Male,Lumberjack,225,80,80,"Smithing, Two-handed, Alchemy, Enchanting, One-handed",CrimeFactionFalkreath; FavorExcludedFaction; HalfMoonMillFaction; JobLumberjackFaction; TownHalfMoonMillFaction,No,Unaggressive,Any Crime,Falkreath Hold,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Hert,Hert,Nord,Female,Lumberjack,125,80,80,"Smithing, Two-handed, Alchemy, Enchanting, One-handed",CrimeFactionFalkreath; FavorJobsChopWoodFaction; HalfMoonMillFaction; JobLumberjackFaction; TownHalfMoonMillFaction,No,Unaggressive,Any Crime,Falkreath Hold,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Keeper_Carcette,Keeper Carcette,Breton,Female,Vigilant,75+(PC-1)×10,75+(PC-1)×1.7,50+(PC-1)×3.3,"Alteration, Block, Heavy Armor, Light Armor, One-handed, Restoration",Restoration Trainer; Skill Trainer; Vigilant of Stendarr Faction,No,Aggressive,Violence Against Enemies,Hall of the Vigilant,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15
https://en.uesp.net/wiki/Skyrim:Gralnach,Gralnach,Nord,Male,Lumberjack,50,0,50,Two-handed,CrimeFactionRift; Heartwood Mill Faction; Heartwood Mill House Faction,No,Unaggressive,No Crime,Heartwood Mill,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Grosta,Grosta,Nord,Female,Lumberjack,108,73,74,"Two-handed, Alchemy, Enchanting, One-handed, Smithing",CrimeFactionRift; FavorJobsChopWoodFaction; Heartwood Mill Faction; Heartwood Mill House Faction; JobLumberjackFaction,No,Unaggressive,Any Crime,The Rift,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Rift_Guard,Rift Guard,Nord,Radiant,Soldier,100+(PC-1)×8,50,50+(PC-1)×7,,CrimeFactionRift; Stormcloaks; Sons of Skyrim; NPC faction; Guard Faction; GuardFaction,No,Aggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Markus,Markus,Nord,Male,Warrior,108,50,67,,BanditFriendFaction; Blood-Kin of the Orcs; BYOHCarriageDriverFaction; BYOHHouse1Faction; Carriage System Vendors; CrimeFactionFalkreath; Faction that is friends with all Creatures; Friends with PredatorFaction,No,Unaggressive,No Crime,Heljarchen Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Oriella,Oriella,Nord,Female,Bard,81-121,67-88,62-76,,BardSingerFaction; BYOHHouseBardFaction; CrimeFactionFalkreath,No,Unaggressive,No Crime,Heljarchen Hall,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Arngeir,Arngeir,Elder,Male,Priest,1292,50,1043,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,Yes,Unaggressive,No Crime,High Hrothgar,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Borri,Borri,Elder,Male,Priest,875,50,710,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,Yes,Unaggressive,No Crime,High Hrothgar,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Einarth,Einarth,Elder,Male,Priest,792,50,643,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,Yes,Unaggressive,No Crime,High Hrothgar,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Wulfgar,Wulfgar,Elder,Male,Priest,875,50,710,"Enchanting, Restoration, Speech, Alchemy, Conjuration, Smithing",CrimeFactionGreybeard; Faction for not using casual idles; FavorExcludedFaction; Greybeards; WIAdditem03ExclusionFaction,Yes,Unaggressive,No Crime,High Hrothgar,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16
https://en.uesp.net/wiki/Skyrim:Gunjar_(Hearthfire),Gunjar,Nord,Male,Warrior,108,50,67,,BanditFriendFaction; Blood-Kin of the Orcs; BYOHCarriageDriverFaction; BYOHHouse1Faction; Carriage System Vendors; CrimeFactionFalkreath; Faction that is friends with all Creatures; Friends with PredatorFaction,No,Unaggressive,No Crime,Lakeview Manor,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Llewellyn_the_Nightingale,Llewellyn the Nightingale,Nord,Male,Bard,81-121,67-88,62-76,,BardSingerFaction; BYOHHouseBardFaction; CrimeFactionFalkreath,No,Unaggressive,No Crime,Lakeview Manor,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Curwe,Curwe,High Elf,Female,Farmer,91,67,67,"Enchanting, Illusion",CrimeFactionPale; FavorExcludedFaction; TownLoreiusFarmFaction,"Yes, until With Friends Like These...",Unaggressive,No Crime,The Pale,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52
https://en.uesp.net/wiki/Skyrim:Vantus_Loreius,Vantus Loreius,Imperial,Male,Citizen,91,67,67,"Enchanting, Restoration",CrimeFactionPale; FavorExcludedFaction; JobFarmerFaction; TownLoreiusFarmFaction,"Yes, until With Friends Like These...",Unaggressive,No Crime,The Pale,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Gilfre,Gilfre,Imperial,Female,Lumberjack,75,60,60,Restoration,CrimeFactionEastmarch; FavorJobsChopWoodFaction; JobLumberjackFaction; MixwaterMillGilfreHouseFaction; PotentialMarriageFaction,No,Unaggressive,No Crime,Eastmarch,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Balagog_gro-Nolob,Balagog gro-Nolob,Orc,Male,Rogue,1,50,75,"One-handed, Block, Heavy Armor, Sneak",CrimeFactionReach; FavorExcludedFaction; NightgateInnFaction,"Yes, until Recipe for Disaster",Unaggressive,No Crime,Nightgate Inn,28,25,29,25,36,34,35,37,39,40,42,44,45,47,49,51,52,54
https://en.uesp.net/wiki/Skyrim:Fultheim,Fultheim,Nord,Male,Warrior,85,50,60,"One-handed, Two-handed",CrimeFactionPale; NightgateInnFaction,No,Aggressive,No Crime,Nightgate Inn,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Hadring,Hadring,Nord,Male,Warrior,85,50,60,"One-handed, Two-handed",CrimeFactionPale; JobInnkeeperFaction; JobMerchantFaction; JobRentRoomFaction; NightgateInnFaction; ServicesNightGateInn,No,Unaggressive,No Crime,The Pale,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Eydis,Eydis,Nord,Female,Food Vendor,91,67,67,"Speech, One-handed, Pickpocket, Two-handed",CrimeFactionReach; JobInnkeeperFaction; JobMerchantFaction; JobRentRoomFaction; OldHroldanHangedManInnFaction; ServicesOldHroldanHangedManInn; TownOldHroldanFaction,No,Unaggressive,No Crime,The Reach,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Ghost_of_Old_Hroldan,Ghost of Old Hroldan,Nord,Male,Warrior,330,50,130,"Heavy Armor, Two-handed, Archery, Block",,No,Unaggressive,No Crime,Old Hroldan Inn,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
https://en.uesp.net/wiki/Skyrim:Leontius_Salvius,Leontius Salvius,Imperial,Male,Food Vendor,91,67,67,"One-handed, Pickpocket, Restoration, Speech",CrimeFactionReach; OldHroldanHangedManInnFaction; TownOldHroldanFaction,No,Unaggressive,No Crime,The Reach,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20
https://en.uesp.net/wiki/Skyrim:Skuli,Skuli,Nord,Male,Child,65,0,80,"Smithing, Two-handed",CrimeFactionReach; JobMerchantFaction; OldHroldanHangedManInnFaction; Server; ServicesOldHroldanHangedManInn; TownOldHroldanFaction,No,Unaggressive,No Crime,The Reach,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15
