Source,Name,Race,Gender,Class,Health,Magicka,Stamina,Primary Skills,Faction(s),Essential,Aggression,Morality,Location,Smithing,Heavy Armor,Block,Two-Handed,One-Handed,Archery,Light Armor,Sneak,Lockpicking,Pickpocket,Speech,Alchemy,Illusion,Conjuration,Destruction,Restoration,Alteration,Enchanting,text
https://en.uesp.net/wiki/Skyrim:Akar,Akar,Nord,Male,Werewolf,140-540,50,95-295,"One-handed, Sneak, Archery, Block",DLC2dunFrostmoonWerewolvesFaction,No,Aggressive,No Crime,Frostmoon Crag,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Akar: Nord Werewolf from Frostmoon Crag. Skills: One-handed, Sneak, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Hjordis,Hjordis,Nord,Female,Werewolf,140-340,50,95-195,"One-handed, Sneak, Archery, Block",DLC2dunFrostmoonWerewolvesFaction,No,Aggressive,No Crime,Frostmoon Crag,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Hjordis: Nord Werewolf from Frostmoon Crag. Skills: One-handed, Sneak, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Majni,Majni,Nord,Male,Werewolf,140-540,50,95-295,"One-handed, Sneak, Archery, Block",DLC2dunFrostmoonWerewolvesFaction; DLC2dunFrostmoonWerewolvesVendorFaction,No,Aggressive,No Crime,Frostmoon Crag,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Majni: Nord Werewolf from Frostmoon Crag. Skills: One-handed, Sneak, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Rakel,Rakel,Nord,Female,Werewolf,140-340,50,95-195,"One-handed, Sneak, Archery, Block",DLC2dunFrostmoonWerewolvesFaction,No,Aggressive,No Crime,Frostmoon Crag,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Rakel: Nord Werewolf from Frostmoon Crag. Skills: One-handed, Sneak, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Saden,Saden,Dark Elf,Male,Bandit Wizard,0 (Dead),100,,Destruction,BanditFaction; DLC2BanditDialogueFaction,No,Very Aggressive,No Crime,Horker Island,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,Saden: Dark Elf Bandit Wizard from Horker Island. Skills: Destruction
https://en.uesp.net/wiki/Skyrim:Bjornolfr,Bjornolfr,Nord,Male,Farmer,0 (Dead),50,0,Two-handed,,No,Unaggressive,No Crime,Hrodulf's House,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Bjornolfr: Nord Farmer from Hrodulf's House. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Raleth_Eldri,Raleth Eldri,Dark Elf,Male,Conjurer,0 (Dead),100,,Conjuration,WarlockFaction,No,Very Aggressive,Any Crime,Kagrumez,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,Raleth Eldri: Dark Elf Conjurer from Kagrumez. Skills: Conjuration
https://en.uesp.net/wiki/Skyrim:Captain_Avidius,Captain Avidius,Redguard,Male,Penitus Oculatus,50-283,50-123,50-124,"One-handed, Destruction, Heavy Armor",DB11PenitusOculatusOnKatariahFaction; PenitusOculatusFaction,No,Unaggressive,No Crime,The Katariah,20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,"Captain Avidius: Redguard Penitus Oculatus from The Katariah. Skills: One-handed, Destruction, Heavy Armor"
https://en.uesp.net/wiki/Skyrim:Emperor_Titus_Mede_II_(real),Emperor Titus Mede II,Imperial,Male,Assassin,1,50,50,Restoration,CrimeFactionHaafingar; FavorExcludedFaction,No,Unaggressive,No Crime,The Katariah,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,Emperor Titus Mede II: Imperial Assassin from The Katariah. Skills: Restoration
https://en.uesp.net/wiki/Skyrim:Lieutenant_Salvarus,Lieutenant Salvarus,Imperial,Male,Penitus Oculatus,50-283,50-123,50-124,"One-handed, Destruction, Heavy Armor",DB11PenitusOculatusOnKatariahFaction; PenitusOculatusFaction,No,Unaggressive,No Crime,The Katariah,15,20,20,15,20,15,15,15,15,15,15,15,15,15,20,25,15,20,"Lieutenant Salvarus: Imperial Penitus Oculatus from The Katariah. Skills: One-handed, Destruction, Heavy Armor"
https://en.uesp.net/wiki/Skyrim:Sailor,Sailor,Nord,Male,Citizen,10,25,25,Two-handed,SailorFaction,No,Aggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Sailor: Nord Citizen from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Ancarion,Ancarion,High Elf,Male,Thalmor Wizard,448,282,50,"Conjuration, Destruction, Alteration, Restoration, Sneak, Illusion",DLC2SV02ThalmorCrimeFaction; Thalmor,No,Aggressive,No Crime,Northshore Landing,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Ancarion: High Elf Thalmor Wizard from Northshore Landing. Skills: Conjuration, Destruction, Alteration, Restoration, Sneak, Illusion"
https://en.uesp.net/wiki/Skyrim:Thalmor#Dragonborn,Thalmor,High Elf,Male,(?),127-565,56-120,62-190,,Thalmor,No,Aggressive,No Crime,"Northshore Landing, Abandoned Lodge",27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Thalmor: High Elf (?) from Northshore Landing, Abandoned Lodge. Skills: Unknown"
https://en.uesp.net/wiki/Skyrim:Falas_Selvayn,Falas Selvayn,Dark Elf,Male,Dremora Class,50-930,50,50-370,"One-handed, Two-handed, Block, Heavy Armor",dlc2MerchMerchantFaction; JobMerchantFaction; WEServiceMiscMerchant; WIGenericCrimeFaction; Raven Rock Beggar Faction,Yes,Unaggressive,Any Crime,Ramshackle Trading Post,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,"Falas Selvayn: Dark Elf Dremora Class from Ramshackle Trading Post. Skills: One-handed, Two-handed, Block, Heavy Armor"
https://en.uesp.net/wiki/Skyrim:Erlendr,Erlendr,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQ304SovngardeHeroFaction; MQSovngardeSparringFaction; Override normal combat dialogue,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Erlendr: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Felldir_the_Old,Felldir the Old,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQAncientHeroFaction; WIAdditem03ExclusionFaction,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Felldir the Old: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Gormlaith_Golden-Hilt,Gormlaith Golden-Hilt,Nord,Female,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQAncientHeroFaction; WIAdditem03ExclusionFaction,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Gormlaith Golden-Hilt: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Hakon_One-Eye,Hakon One-Eye,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQAncientHeroFaction; WIAdditem03ExclusionFaction,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Hakon One-Eye: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Hunroor,Hunroor,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQ304SovngardeHeroFaction; Override normal combat dialogue,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Hunroor: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Jurgen_Windcaller,Jurgen Windcaller,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQ304SovngardeHeroFaction; Override normal combat dialogue,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Jurgen Windcaller: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Nikulas,Nikulas,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQ304SovngardeHeroFaction; Override normal combat dialogue,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Nikulas: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Olaf_One-Eye,Olaf One-Eye,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQ304SovngardeHeroFaction; MQSovngardeSparringFaction; Override normal combat dialogue,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Olaf One-Eye: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Ulfgar_the_Unending,Ulfgar the Unending,Nord,Male,Warrior,388,50,147,"Heavy Armor, One-handed, Archery, Block",FavorExcludedFaction; MQ304SovngardeHeroFaction; Override normal combat dialogue,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Ulfgar the Unending: Nord Warrior from Hall of Valor, Sovngarde. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Ysgramor,Ysgramor,Nord,Male,Citizen,458,213,214,"Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech",FavorExcludedFaction; MQ304SovngardeHeroFaction; MQSovngardeSparringFaction; Override normal combat dialogue,Yes,Aggressive,No Crime,"Hall of Valor, Sovngarde",20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Ysgramor: Nord Citizen from Hall of Valor, Sovngarde. Skills: Alchemy, Enchanting, Smithing, Archery, Light Armor, One-handed, Sneak, Speech"
https://en.uesp.net/wiki/Skyrim:High_King_Torygg,High King Torygg,Nord,Male,Citizen,50,50,50,Two-handed,FavorExcludedFaction; MQ304LostSoulFaction; Override normal combat dialogue,Yes,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,High King Torygg: Nord Citizen from Unknown. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Stormcloak_Soldier_(Sovngarde),Stormcloak Soldier,Nord,Male,Scout,(PC-1.5)×12.5,25+(PC-1.5)×5,50+(PC-1.5)×5,"Archery, Sneak, Light Armor, Restoration",FavorExcludedFaction; MQ304LostSoulFaction; MQSovngardeCombatDialogueFaction,No,Aggressive,No Crime,Sovngarde,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Stormcloak Soldier: Nord Scout from Sovngarde. Skills: Archery, Sneak, Light Armor, Restoration"
https://en.uesp.net/wiki/Skyrim:Svaknir,Svaknir,Nord,Male,Warrior,50+(PC-1.3)×8.8,50,50+(PC-1.3)×2.5,"Heavy Armor, One-handed, Archery, Block",dunDeadMensRespiteBardFaction,Yes,Aggressive,No Crime,Dead Men's Respite,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Svaknir: Nord Warrior from Dead Men's Respite. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Tsun,Tsun,Nord,Male,Nord Hero,250+(PC-0.8)×14,50,50+(PC-0.8)×4,"Light Armor, Two-handed, Archery, Block",FavorExcludedFaction; TsunFaction; WIAdditem03ExclusionFaction,Yes,Aggressive,No Crime,Sovngarde,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Tsun: Nord Nord Hero from Sovngarde. Skills: Light Armor, Two-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Ri%27saad,Ri'saad,Khajiit,Male,Pawnbroker,150,50,50,,CaravanALeader; CaravanMerchant; JobMerchantFaction; Khajiit Traders; KhajiitCaravanFaction,Yes,Unaggressive,No Crime,Outside Whiterun or Markarth,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,Ri'saad: Khajiit Pawnbroker from Outside Whiterun or Markarth. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Khayla,Khayla,Khajiit,Female,Warrior,50,50,50,,CaravanGuard; Khajiit Traders; KhajiitCaravanFaction; Skill Trainer; Sneak Trainer,No,Unaggressive,No Crime,Outside Whiterun or Markarth,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,Khayla: Khajiit Warrior from Outside Whiterun or Markarth. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Atahbah,Atahbah,Khajiit,Female,Pawnbroker,83,63,64,"Sneak, Lockpicking, Pickpocket",CaravanMerchant; Khajiit Traders; KhajiitCaravanFaction,No,Unaggressive,No Crime,Outside Whiterun or Markarth,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"Atahbah: Khajiit Pawnbroker from Outside Whiterun or Markarth. Skills: Sneak, Lockpicking, Pickpocket"
https://en.uesp.net/wiki/Skyrim:Ma%27randru-jo,Ma'randru-jo,Khajiit,Male,Fire/Frost/Shock Mage,75,70,50,Sneak,CaravanMerchant; FavorExcludedFaction; Khajiit Traders; KhajiitCaravanFaction,No,Unaggressive,No Crime,Outside Whiterun or Markarth,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,Ma'randru-jo: Khajiit Fire/Frost/Shock Mage from Outside Whiterun or Markarth. Skills: Sneak
https://en.uesp.net/wiki/Skyrim:Ahkari,Ahkari,Khajiit,Female,Pawnbroker,83,63,64,"Sneak, Lockpicking, Pickpocket",CaravanCLeader; CaravanMerchant; JobMerchantFaction; Khajiit Traders; KhajiitCaravanFaction,No,Unaggressive,No Crime,Outside Dawnstar or Riften,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"Ahkari: Khajiit Pawnbroker from Outside Dawnstar or Riften. Skills: Sneak, Lockpicking, Pickpocket"
https://en.uesp.net/wiki/Skyrim:Dro%27marash,Dro'marash,Khajiit,Male,Warrior,155,50,80,"Heavy Armor, One-handed, Speech, Archery, Block, Sneak",CaravanGuard; Khajiit Traders; KhajiitCaravanFaction; Skill Trainer; Speechcraft Trainer,No,Unaggressive,No Crime,Outside Dawnstar or Riften,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"Dro'marash: Khajiit Warrior from Outside Dawnstar or Riften. Skills: Heavy Armor, One-handed, Speech, Archery, Block, Sneak"
https://en.uesp.net/wiki/Skyrim:Kharjo,Kharjo,Khajiit,Male,Warrior,50+(PC-1)×11.7,50,50+(PC-1)×3.3,"Heavy Armor, One-handed, Archery, Block",CaravanGuard; Khajiit Traders; KhajiitCaravanFaction; PotentialFollowerFaction,No,Unaggressive,No Crime,Outside Dawnstar or Riften,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"Kharjo: Khajiit Warrior from Outside Dawnstar or Riften. Skills: Heavy Armor, One-handed, Archery, Block"
https://en.uesp.net/wiki/Skyrim:Zaynabi,Zaynabi,Khajiit,Female,Scout,50,50,50,,CaravanMerchant; Khajiit Traders; KhajiitCaravanFaction,No,Unaggressive,No Crime,Outside Dawnstar or Riften,15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,Zaynabi: Khajiit Scout from Outside Dawnstar or Riften. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Ma%27dran,Ma'dran,Khajiit,Male,Pawnbroker,75,60,60,Sneak,CaravanBLeader; CaravanMerchant; JobMerchantFaction; Khajiit Traders; KhajiitCaravanFaction,No,Unaggressive,No Crime,"Outside Windhelm or Solitude, or traveling between them",15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"Ma'dran: Khajiit Pawnbroker from Outside Windhelm or Solitude, or traveling between them. Skills: Sneak"
https://en.uesp.net/wiki/Skyrim:Ma%27jhad,Ma'jhad,Khajiit,Male,Warrior,50,50,50,,CaravanMerchant; Khajiit Traders; KhajiitCaravanFaction; Lockpicking Trainer; Skill Trainer,No,Unaggressive,No Crime,"Outside Windhelm or Solitude, or traveling between them",15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"Ma'jhad: Khajiit Warrior from Outside Windhelm or Solitude, or traveling between them. Skills: Unknown"
https://en.uesp.net/wiki/Skyrim:Ra%27zhinda,Ra'zhinda,Khajiit,Female,Warrior,50,50,50,,CaravanGuard; Khajiit Traders; KhajiitCaravanFaction; Lockpicking Trainer; Skill Trainer,No,Unaggressive,No Crime,"Outside Windhelm or Solitude, or traveling between them",15,15,15,15,20,20,15,25,20,20,15,20,15,15,15,15,15,15,"Ra'zhinda: Khajiit Warrior from Outside Windhelm or Solitude, or traveling between them. Skills: Unknown"
https://en.uesp.net/wiki/Skyrim:Agent_Lorcalin,Agent Lorcalin,High Elf,Male,Thalmor Wizard,317-791,228-544,50,"Conjuration, Destruction, Alteration, Illusion, Restoration, Sneak",CrimeFactionImperial; Imperial Justiciar Faction; WEPlayerEnemy,No,Very Aggressive,Violence Against Enemies,Shrine of Talos (map),27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Agent Lorcalin: High Elf Thalmor Wizard from Shrine of Talos (map). Skills: Conjuration, Destruction, Alteration, Illusion, Restoration, Sneak"
https://en.uesp.net/wiki/Skyrim:Agrane_Peryval,Agrane Peryval,Breton,Male,Warrior,85,100,60,Conjuration,CrimeFactionPale; JobMerchantFaction; TownDawnstarFaction; Reindeer Merchant; Reindeer Stables Faction,Yes,Unaggressive,No Crime,Camp north of the Windward Ruins,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,Agrane Peryval: Breton Warrior from Camp north of the Windward Ruins. Skills: Conjuration
https://en.uesp.net/wiki/Skyrim:Alain_Dufont,Alain Dufont,Breton,Male,Prisoner,75,60,60,"Alchemy, Conjuration",BanditFriendFaction; FavorExcludedFaction,No,Aggressive,No Crime,Raldbthar,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Alain Dufont: Breton Prisoner from Raldbthar. Skills: Alchemy, Conjuration"
https://en.uesp.net/wiki/Skyrim:Alea_Quintus,Alea Quintus,Nord,Female,Warrior,1,50,50,,,No,Unaggressive,No Crime,Abandoned Shack,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Alea Quintus: Nord Warrior from Abandoned Shack. Skills: Unknown
https://en.uesp.net/wiki/Skyrim:Amaund_Motierre,Amaund Motierre,Breton,Male,Bard,73,63,59,"Conjuration, Speech",DBAmaundMotierreFaction,"Yes, until Hail Sithis!",Unaggressive,No Crime,The Bannered Mare,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Amaund Motierre: Breton Bard from The Bannered Mare. Skills: Conjuration, Speech"
https://en.uesp.net/wiki/Skyrim:Angi,Angi,Nord,Female,Ranger,150,50,50,"Light Armor, Archery, Block, One-handed",WIGenericCrimeFaction,No,Unaggressive,Any Crime,Angi's Camp,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Angi: Nord Ranger from Angi's Camp. Skills: Light Armor, Archery, Block, One-handed"
https://en.uesp.net/wiki/Skyrim:Anise,Anise,Elder,Female,Conjurer,50-467,100-383,25,"Conjuration, Restoration, Alteration, Destruction",Hagraven Faction; dunPOIWitchAniseCrimeFaction,No,Unaggressive,No Crime,Anise's Cabin,20,19,21,19,24,17,16,16,14,15,16,16,13,14,17,15,16,16,"Anise: Elder Conjurer from Anise's Cabin. Skills: Conjuration, Restoration, Alteration, Destruction"
https://en.uesp.net/wiki/Skyrim:Anska,Anska,Nord,Female,Bandit Wizard,35-441,100-294,50-150,"Destruction, Alteration, Restoration, Sneak",Player Ally Faction,No,Aggressive,No Crime,High Gate Ruins,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Anska: Nord Bandit Wizard from High Gate Ruins. Skills: Destruction, Alteration, Restoration, Sneak"
https://en.uesp.net/wiki/Skyrim:Aranea_Ienith,Aranea Ienith,Dark Elf,Female,Fire/Frost/Shock Mage,92-292,133-293,50,"Destruction, Restoration, Alteration, Conjuration",CrimeFactionWinterhold; DA01AraneaAllyFaction; PotentialFollowerFaction; TownWinterholdFaction,"Yes, until end of The Black Star",Aggressive,Any Crime,Shrine of Azura,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,"Aranea Ienith: Dark Elf Fire/Frost/Shock Mage from Shrine of Azura. Skills: Destruction, Restoration, Alteration, Conjuration"
https://en.uesp.net/wiki/Skyrim:Aringoth,Aringoth,High Elf,Male,Ranger,50+(PC-1)×10,50,50+(PC-1)×5,"Archery, Light Armor, Block, One-handed",FavorExcludedFaction; Goldenglow Estate Faction; TG02 Aringoth Player Neutral Faction,No,Unaggressive,No Crime,Goldenglow Estate Second Floor,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Aringoth: High Elf Ranger from Goldenglow Estate Second Floor. Skills: Archery, Light Armor, Block, One-handed"
https://en.uesp.net/wiki/Skyrim:Arondil,Arondil,High Elf,Male,Conjurer,175-500,190-460,25,"Conjuration, Restoration, Alteration, Destruction",dunYngvildFaction,No,Very Aggressive,Any Crime,Yngvild,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"Arondil: High Elf Conjurer from Yngvild. Skills: Conjuration, Restoration, Alteration, Destruction"
https://en.uesp.net/wiki/Skyrim:Arvel_the_Swift,Arvel the Swift,Dark Elf,Male,Thief,25,50,50,Destruction,Bandit Ally Faction; Spiders,No,Unaggressive,No Crime,Bleak Falls Barrow,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,Arvel the Swift: Dark Elf Thief from Bleak Falls Barrow. Skills: Destruction
https://en.uesp.net/wiki/Skyrim:Asta,Asta,Nord,Female,Bandit,35+(level-1)×11,25,25+(level-1)×4,"One-handed, Two-handed, Block, Light Armor",dunEldergleamFaction,No,Unaggressive,No Crime,,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Asta: Nord Bandit from Unknown. Skills: One-handed, Two-handed, Block, Light Armor"
https://en.uesp.net/wiki/Skyrim:Bashnag,Bashnag,Orc,Male,Conjurer,50-575,100-500,25-50,"Conjuration, Restoration, Alteration, Destruction",,No,Very Aggressive,Any Crime,Southfringe Sanctum,28,25,29,25,36,34,35,37,39,40,42,44,45,47,49,51,52,54,"Bashnag: Orc Conjurer from Southfringe Sanctum. Skills: Conjuration, Restoration, Alteration, Destruction"
https://en.uesp.net/wiki/Skyrim:Beem-Ja,Beem-Ja,Argonian,Male,Sorcerer,50+(PC-0.8)×10,150+(PC-0.8)×6,40+(PC-0.8)×2,"Destruction, Illusion, Heavy Armor, One-handed",Adventurers,No,Aggressive,No Crime,Ironbind Barrow,15,15,15,15,15,15,20,20,25,20,15,15,15,15,15,20,20,15,"Beem-Ja: Argonian Sorcerer from Ironbind Barrow. Skills: Destruction, Illusion, Heavy Armor, One-handed"
https://en.uesp.net/wiki/Skyrim:Brandish,Brandish,Breton,Male,Bandit Wizard,35-441,100-294,50-150,"Destruction, Alteration, Restoration, Sneak",BanditFaction,No,Unaggressive,No Crime,Fort Neugrad,15,15,15,15,15,15,15,15,15,15,20,20,20,25,15,20,20,15,"Brandish: Breton Bandit Wizard from Fort Neugrad. Skills: Destruction, Alteration, Restoration, Sneak"
https://en.uesp.net/wiki/Skyrim:The_Caller,The Caller,High Elf,Female,Fire/Frost/Shock Mage,175-500,190-460,25-50,"Destruction, Restoration, Alteration, Conjuration",WarlockFaction,No,Aggressive,No Crime,Fellglow Keep,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,"The Caller: High Elf Fire/Frost/Shock Mage from Fellglow Keep. Skills: Destruction, Restoration, Alteration, Conjuration"
https://en.uesp.net/wiki/Skyrim:Captain_Hargar,Captain Hargar,Nord,Male,Bandit,35-489,25,70-246,"One-handed, Two-handed, Block, Light Armor",MS07BanditFaction,No,Aggressive,No Crime,Broken Oar Grotto,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,"Captain Hargar: Nord Bandit from Broken Oar Grotto. Skills: One-handed, Two-handed, Block, Light Armor"
https://en.uesp.net/wiki/Skyrim:Captain_Valmir,Captain Valmir (Imperial),High Elf,Male,Thalmor Warrior,127,56,62,Illusion,CrimeFactionRift,No,Aggressive,No Crime,Forelhost,27,24,28,24,35,33,34,36,38,39,41,42,44,46,47,49,51,52,Captain Valmir (Imperial): High Elf Thalmor Warrior from Forelhost. Skills: Illusion
https://en.uesp.net/wiki/Skyrim:Champion_of_Boethiah,Champion of Boethiah,Dark Elf,Male,Forsworn,104-623,74-250,112-195,"One-handed, Destruction, Light Armor, Sneak",,No,Very Aggressive,No Crime,Knifepoint Mine,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,"Champion of Boethiah: Dark Elf Forsworn from Knifepoint Mine. Skills: One-handed, Destruction, Light Armor, Sneak"
https://en.uesp.net/wiki/Skyrim:Christer,Christer,Nord,Male,Food Vendor,50,50,50,Two-handed,,No,Unaggressive,No Crime,Mistwatch North Tower,20,15,20,25,20,15,20,15,15,15,20,15,15,15,15,15,15,15,Christer: Nord Food Vendor from Mistwatch North Tower. Skills: Two-handed
https://en.uesp.net/wiki/Skyrim:Deekus,Deekus,Argonian,Male,Assassin,75,55,65,"Lockpicking, Sneak",FavorExcludedFaction,No,Unaggressive,No Crime,Hela's Folly,15,15,15,15,15,15,20,20,25,20,15,15,15,15,15,20,20,15,"Deekus: Argonian Assassin from Hela's Folly. Skills: Lockpicking, Sneak"
https://en.uesp.net/wiki/Skyrim:Drelas,Drelas,Dark Elf,Male,Fire/Frost/Shock Mage,50-575,100-500,25-50,"Destruction, Restoration, Alteration, Conjuration",WarlockFaction,No,Aggressive,No Crime,Drelas' Cottage,26,24,28,24,34,32,33,35,36,38,40,41,43,44,46,47,49,50,"Drelas: Dark Elf Fire/Frost/Shock Mage from Drelas' Cottage. Skills: Destruction, Restoration, Alteration, Conjuration"
https://en.uesp.net/wiki/Skyrim:Ebony_Warrior,Ebony Warrior,Redguard,Male,EbonyWarrior Class,2071,250,364,"One-handed, Archery, Block, Heavy Armor, Sneak, Conjuration, Alteration, Destruction, Restoration",Immune to Bend Will shout; CrimeFactionWhiterun,No,Aggressive,No Crime,"Any major hold capital, Last Vigil",20,15,20,15,25,20,15,15,15,15,15,15,15,15,20,15,20,15,"Ebony Warrior: Redguard EbonyWarrior Class from Any major hold capital, Last Vigil. Skills: One-handed, Archery, Block, Heavy Armor, Sneak, Conjuration, Alteration, Destruction, Restoration"
